,name,rating,review
1920,Punjabi Chaap Corner,5.0,
1921,Ghareeb Nawaz Restaurant,5.0,Home
1922,Ghareeb Nawaz Restaurant,5.0,
1923,Ghareeb Nawaz Restaurant,2.0,
1924,Mehfil Restaurant,5.0,
1925,Tandoor Hotel,4.0,hier buy 1 get 1 offer never gets old Waiters here would ask you Kitna chaahi  Not professional staff but very budget friendly This was our favourite place in our college days
1926,Food Village Restaurant,3.0,verage on taste and price Fails to satisfy a foodie like me but worth a shot I always order the food to be delivered so I can certainly say that home delivery is good
1927,Eat On,5.0,
1928,Eat On,5.0,
1929,Eat On,5.0,
1930,Eat On,5.0,
1931,Eat On,5.0,
1932,Coffee Machine The Cafe,5.0,he ambience is really competent the food representation as well as taste is excellent and that too at nominal prices
1933,Coffee Machine The Cafe,1.0,
1934,Coffee Machine The Cafe,4.0,mbienceCafe based on modern interior with well designed seating  appealing posters StaffMuch appreciation to the staff for the prompt service and humbleness FoodU may find prices little high but justified according to the food quality as well as quantity I had BBQ chicken wings240 Chicken Brucetta180 Chicken Mix sauce Pasta250 Kung Pao Chicken260 Chicken Tandoori Sandwich250 Chilli Chicken Pizza280 Veggie Pizza260 Mac and Cheese220 Chilli Patato180 Belgium Oreo Shake110 Everything was just yummm I liked the taste of everything   Ambience455 Taste455   Happy eating   foodmaniacwhitesaucepastachickenfoodtimefoodbloggerbiryaniallahabadallahabadfoodiefoodloversfoodieforlifefoodphotographyfoodielifefoodpicfoodismfoodbloggerfoodbeastfoodgasmfoodgramfoodinstafoodpostgoodinstafoodfoodologyfoodoholicfoodiefeaturefrands
1935,Coffee Machine The Cafe,2.0,Overrated placecoffee is good but food is not at all goodpasta is horrible n spicythey really need to improve the food
1936,Coffee Machine The Cafe,4.0,
1937,AL-Baik Zone,3.0,I have order one full and one half chicken biryani Rice is awesome in that biryani packing is ok raita is good and chicken pieces ridiculous too small only two in one full biryani and one piece in half biryani less than the size of a normal kebab or tikka size chicken piece size is similar to paneer tikka pieces heavily disappointment well overall the taste of biryani is good but with two inch chicken pieces size heavily dissatisfied Rate as compare to other biryani is higher frankly speaking what the hell its chicken biryani it seems like no chicken in that biryani First time I have ordered from this restaurant after seeing their rating sorry to say its not chicken biryani its veg biryani i didnt find any normal size of chicken piece
1938,AL-Baik Zone,1.0,
1939,AL-Baik Zone,5.0,
1940,AL-Baik Zone,5.0,
1941,AL-Baik Zone,5.0,I like it
1942,Hot n Cool,5.0,
1943,Hot n Cool,4.0,
1944,Hot n Cool,5.0,
1945,Hot n Cool,5.0,
1946,Hot n Cool,4.0,Good for evening snacks
1947,Maa Sharda Food Point,5.0,
1948,Maa Sharda Food Point,5.0,
1949,Maa Sharda Food Point,1.0,o not order from this restaurant at all As friendly language is requested on here Ill be as friendly as possible Youll think that the food might not be AS bad and that its too cheap so for the price it must be okay but trust me YOU ARE WRONG The portion size will be wayyyy less than half of what you expect And dont even expect any taste Even for a restaurant in katra this is awful My best regards
1950,Maa Sharda Food Point,5.0,
1951,Maa Sharda Food Point,5.0,
1952,Hyderabadi Biryani,3.0,
1953,Hyderabadi Biryani,5.0,
1954,Hyderabadi Biryani,4.0,
1955,Hyderabadi Biryani,3.0,
1956,Hyderabadi Biryani,5.0,
1957,Chunnilal Cafe,5.0,
1958,Chunnilal Cafe,5.0,
1959,Chunnilal Cafe,5.0,
1960,Chunnilal Cafe,5.0,
1961,Chunnilal Cafe,5.0,Best cheese pizza ever had
1962,Cafe Sense,1.0,
1963,Cafe Sense,4.0,I order honey chilli potato which is arround 100 rs everything is good food taste quality packaging but quantity was too less according to price
1964,Cafe Sense,5.0,
1965,Cafe Sense,4.0,
1966,Cafe Sense,5.0,
1967,Raymoti Restaurant,5.0,
1968,Raymoti Restaurant,5.0,Best for food lover and students
1969,Raymoti Restaurant,5.0,
1970,Raymoti Restaurant,5.0,
1971,Raymoti Restaurant,5.0,
1972,Checkers Pizza & Shawarma,5.0,
1973,Checkers Pizza & Shawarma,1.0,Ordered Super Veg filling pizza Cheese Burst As you can see the picture they dont know how to handle and do the packaging The taste was also not good even though I ordered the costliest pizza from the menu They didnt even provide oregano and chilli flakes I must suggest you that atleast dont order cheese burst pizzas from here as they just put some extra cheese on top instead of making the cheese burst pizza base
1974,Checkers Pizza & Shawarma,5.0,
1975,Checkers Pizza & Shawarma,5.0,
1976,Checkers Pizza & Shawarma,4.0,
1977,Rishiraj The Food Plaza,5.0,ishiraj restaurant is best food place in Allahabad  They use fresh oil ingredients everytime I m eating here since 2003  our childhood fav taste is same since that time   Noodles are best  Shakes are awsome
1978,Rishiraj The Food Plaza,5.0,
1979,Rishiraj The Food Plaza,2.0,
1980,Rishiraj The Food Plaza,5.0,
1981,Rishiraj The Food Plaza,5.0,Chilly Potato N Dalfry Thali Is Purely Fresh Thaali And Good Ambience Good Food N food like a home 54 Star i giving you rating 
1982,Gourmet Pizza,5.0,Fresh foood Best Pizza in Allahabad  
1983,Gourmet Pizza,5.0,
1984,Gourmet Pizza,5.0,
1985,Gourmet Pizza,5.0,
1986,Gourmet Pizza,5.0,
1987,Fusion Hunt,5.0,Nice and simple
1988,Fusion Hunt,5.0,Good fast food restaurant
1989,Fusion Hunt,5.0,Nice and good food quality
1990,Fusion Hunt,5.0,Fresh food tasty maggi
1991,Fusion Hunt,5.0,Best quality good paking
1992,Zaika Biryani Ka,5.0,
1993,Zaika Biryani Ka,5.0,
1994,Zaika Biryani Ka,5.0,
1995,Zaika Biryani Ka,3.0,
1996,Zaika Biryani Ka,1.0,2 kaude ka iteam bakvas weast money
1997,Shalimar Restaurant,1.0,last tym i ordered egg curry rice  belief me thare is no taste and not properly cooked
1998,Shalimar Restaurant,1.0,Yesterday I was ordered kadhai paneer and Punjabi paneer dish I am very excited to eat food with my frnds But when I got order first they packed food in polythene and when we are eaten food I cant explain because this is my first time bad quality we are suffering loose motion and I have saved dish for giving back to his restaurant but no reply no one solved my problems Please frnds not ordered on this shalimar restaurant They want only profits his not worry about his online customer health
1999,Shalimar Restaurant,1.0,
2000,Shalimar Restaurant,5.0,
2001,Shalimar Restaurant,2.0,
2002,The Pantry Car,5.0,
2003,The Pantry Car,1.0,
2004,The Pantry Car,4.0,I will say this is the most underrated place in town You will know when you enter here in the evening So perfect seating great ambience and mesmerizing decor and amazing food Food is quite expensive but its worth the pay This is a perfect outing place with your friends to enjoy date and get some snaps Havent tried Indian food here rest are also good Steaks cutlets or chinese starters are good too Dont know about pasta But if you are here try their burger for sure
2005,The Pantry Car,1.0,I had ordered 2 chicken biryanis fr home delivery and wat they send u is a yellow fried rice wid 3 chicken pieces costing 300 bugs per unit If the restaurant have there supplies finished they shud ve declined d order It wz hell f a xperience wid pantrt car d wrst biryani we ordered evr
2006,The Pantry Car,4.0,Its an open area dining place  with decent ambiance  beautiful plantations  friendly staffs and good music  They serve Chinese  continental and north Indian cuisines  Food quality as well as quantity is good  Prices are nominal and menu has wide range   In starting this place wasnt this perfect but by this year they have really improved  they got the whole dining area air conditionered which is perfect step in this scorching heat 
2007,USPFC,3.0,
2008,USPFC,1.0,Waste food deliveredno taste ordered 3 pizza but all of them were like bread i will never order any food from this restaurantmy 1100 rupees became waste
2009,USPFC,4.0,I really liked the cold coffee i had here The place is better than most places around I liked the quick service I didnt like the fact the table wasnt cleaned before hand even when it wasnt very crowded Used glass was left on another table
2010,USPFC,5.0,If you want authentic US pizza you must try this place Price is affordable with perfect ambience for get together
2011,USPFC,2.0,Plz use cheese instead of mayonees In cheese sandwitch
2012,Papa Maan Jao Na,1.0,Quality was less then avarege
2013,Papa Maan Jao Na,3.0,Overall it was good but I hope that u should pay more heed to your customers requests 
2014,Papa Maan Jao Na,4.0,
2015,Papa Maan Jao Na,1.0,Ordered 3 masala dosas the taste was very bad The potato stuffing in dosa was not properly cooked I will never order masala dosa from this outlet again Waste of money
2016,Papa Maan Jao Na,3.0,
2017,Yame Food Court,5.0,I stay in Bangalore however my heart is stuck in my hometown aka Allahabad and of course Yame Its a must visit for me whenever I come over and their desi Chinese and especially chicken momo and chicken lollipops are to die forA must try
2018,Yame Food Court,4.0,
2019,Yame Food Court,1.0,
2020,Yame Food Court,4.0,cute place to have great food Dont expect to have a place to sit  eat There are tables to keep the food but not any chairs Momos are a must try  also their chilli chicken
2021,Yame Food Court,3.0,It gives you feel and taste of Delhis road side food van which are very popular for Chinese food The only thing I like here was the taste it was good with sufficient portion of food I feel it a little costly otherwise its ok
2022,Warsi Restaurant,5.0,
2023,Warsi Restaurant,1.0,
2024,Warsi Restaurant,5.0,
2025,Warsi Restaurant,5.0,
2026,Warsi Restaurant,5.0,
2027,Ming Chi Garden,5.0,ry white sauce pasta 
2028,Ming Chi Garden,5.0,
2029,Ming Chi Garden,4.0,
2030,Ming Chi Garden,5.0,
2031,Ming Chi Garden,5.0,Best place to eat in Lucknow
2032,Mama Pizza,5.0,
2033,Mama Pizza,5.0,
2034,Mama Pizza,5.0,Good taste and good foodI got the best rates for bulk pizzas
2035,Mama Pizza,5.0,Very good
2036,Mama Pizza,5.0,
2037,Maa The Rasoi,1.0,
2038,Maa The Rasoi,2.0,
2039,Maa The Rasoi,5.0,
2040,Maa The Rasoi,5.0,
2041,Maa The Rasoi,4.0,Food was tasty but price was high
2042,Bhojanam,5.0,
2043,Bhojanam,5.0,
